,dttl,swin,dwin,tcprtt,synack,ackdat,label,proto_tcp,proto_udp,service_dns,state_FIN,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
95580,0.11417322834645668,1.0,1.0,0.0005004353653513579,0.0011400730816077953,0.00011305695472314739,6,1.0,0.0,0.0,1.0,0,0,1
95582,0.11417322834645668,1.0,1.0,0.0004152406047620517,0.000984165651644336,8.005275054930933e-05,6,1.0,0.0,0.0,1.0,0,0,1
95583,0.11417322834645668,1.0,1.0,0.00043737782601754074,0.001023142509135201,8.918157298037091e-05,6,1.0,0.0,0.0,1.0,0,0,1
95584,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95586,0.11417322834645668,1.0,1.0,0.0005111685635358375,0.0012277710109622412,9.269265853077922e-05,6,1.0,0.0,0.0,1.0,0,0,1
95588,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95591,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95592,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95593,0.11417322834645668,1.0,1.0,0.0003937742083930926,0.0008964677222898903,8.918157298037091e-05,6,1.0,0.0,0.0,1.0,0,0,1
95599,0.11417322834645668,1.0,1.0,0.0004085323558967519,0.0009471376370280146,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95600,0.11417322834645668,1.0,1.0,0.0004501234988616102,0.0010601705237515224,8.918157298037091e-05,6,1.0,0.0,0.0,1.0,0,0,1
95601,0.11417322834645668,1.0,1.0,0.0005333057847913265,0.0012297198538367845,0.00011516360605339236,6,1.0,0.0,0.0,1.0,0,0,1
95604,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95609,0.11417322834645668,1.0,1.0,0.00039712833282574245,0.0009218026796589524,8.356383609971763e-05,6,1.0,0.0,0.0,1.0,0,0,1
95611,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95613,0.11417322834645668,1.0,1.0,0.0005145226879684873,0.0012414129110840436,9.12882243106159e-05,6,1.0,0.0,0.0,1.0,0,0,1
95617,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95620,0.11417322834645668,1.0,1.0,0.0004400611255636606,0.001038733252131547,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95622,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95623,0.11417322834645668,1.0,1.0,0.00040786153101022204,0.0009471376370280146,8.567048742996261e-05,6,1.0,0.0,0.0,1.0,0,0,1
95625,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95629,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95630,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95631,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95632,0.11417322834645668,1.0,1.0,0.00040584905635063207,0.000951035322777101,8.21594018795543e-05,6,1.0,0.0,0.0,1.0,0,0,1
95634,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95636,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95638,0.11417322834645668,1.0,1.0,0.000432011226925301,0.0010153471376370279,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95641,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95642,0.11417322834645668,1.0,1.0,0.0004501234988616102,0.0010855054811205846,8.005275054930933e-05,6,1.0,0.0,0.0,1.0,0,0,1
95643,0.11417322834645668,1.0,1.0,0.00044542772465590037,0.001064068209500609,8.286161898963596e-05,6,1.0,0.0,0.0,1.0,0,0,1
95646,0.11417322834645668,1.0,1.0,0.00039846998259880244,0.0009354445797807551,8.005275054930933e-05,6,1.0,0.0,0.0,1.0,0,0,1
95647,0.11417322834645668,1.0,1.0,0.00039846998259880244,0.0009354445797807551,8.005275054930933e-05,6,1.0,0.0,0.0,1.0,0,0,1
95649,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95650,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95655,0.11417322834645668,1.0,1.0,0.0008633516289640718,0.0022548112058465284,9.12882243106159e-05,6,1.0,0.0,0.0,1.0,0,0,1
95656,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95658,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95662,0.11417322834645668,1.0,1.0,0.00044341524999631045,0.00104068209500609,8.918157298037091e-05,6,1.0,0.0,0.0,1.0,0,0,1
95666,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95667,0.11417322834645668,1.0,1.0,0.00045213597352120006,0.0010543239951278929,9.33948756408609e-05,6,1.0,0.0,0.0,1.0,0,0,1
95670,0.11417322834645668,1.0,1.0,0.0004648816463652695,0.0010991473812423872,9.058600720053424e-05,6,1.0,0.0,0.0,1.0,0,0,1
95671,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95673,0.11417322834645668,1.0,1.0,0.00044744019931549023,0.0010582216808769792,8.707492165012594e-05,6,1.0,0.0,0.0,1.0,0,0,1
95675,0.11417322834645668,1.0,1.0,0.000498422890691768,0.0011576126674786844,0.00010463034940216744,6,1.0,0.0,0.0,1.0,0,0,1
95677,0.11417322834645668,1.0,1.0,0.0005507472318411058,0.001276492082825822,0.00011656804027355569,6,1.0,0.0,0.0,1.0,0,0,1
95678,0.9921259842519685,1.0,1.0,0.19751432546545183,0.2984769792935444,0.09920853109522694,6,1.0,0.0,0.0,1.0,0,0,1
95679,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95680,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95682,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95687,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95693,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95695,0.11417322834645668,1.0,1.0,0.00039310338350656267,0.0008867235079171741,9.199044142069757e-05,6,1.0,0.0,0.0,1.0,0,0,1
95697,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95700,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95701,0.11417322834645668,1.0,1.0,0.0004400611255636606,0.0010348355663824603,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
95702,0.11417322834645668,1.0,1.0,0.00043536535135795077,0.0010114494518879415,9.12882243106159e-05,6,1.0,0.0,0.0,1.0,0,0,1
95704,0.11417322834645668,1.0,1.0,0.000474273194776689,0.0011010962241169305,9.971482963159583e-05,6,1.0,0.0,0.0,1.0,0,0,1
95705,0.11417322834645668,1.0,1.0,0.0005064727893301276,0.0008925700365408039,0.00020855848169425324,6,1.0,0.0,0.0,1.0,0,0,1
95706,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95708,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95713,0.11417322834645668,1.0,1.0,0.0004038365816910422,0.0009140073081607794,9.33948756408609e-05,6,1.0,0.0,0.0,1.0,0,0,1
95717,0.11417322834645668,1.0,1.0,0.00041591142964858167,0.000943239951278928,9.550152697110586e-05,6,1.0,0.0,0.0,1.0,0,0,1
95719,0.11417322834645668,1.0,1.0,0.0004038365816910422,0.0009412911084043848,8.356383609971763e-05,6,1.0,0.0,0.0,1.0,0,0,1
95722,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95723,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95727,0.11417322834645668,1.0,1.0,0.0004850063929611686,0.0011907429963459195,7.8648316329146e-05,6,1.0,0.0,0.0,1.0,0,0,1
95728,0.11417322834645668,1.0,1.0,0.00046353999659220954,0.0011108404384896466,8.496827031988096e-05,6,1.0,0.0,0.0,1.0,0,0,1
95730,0.11417322834645668,1.0,1.0,0.0005769094024157745,0.000958830694275274,0.00025841589651005116,6,1.0,0.0,0.0,1.0,0,0,1
95733,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95735,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95737,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95740,0.11417322834645668,1.0,1.0,0.0004199363789677615,0.0009802679658952496,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95741,0.11417322834645668,1.0,1.0,0.0004481110242020202,0.0010621193666260657,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95742,0.11417322834645668,1.0,1.0,0.0004185947291947015,0.0009705237515225334,8.847935587028926e-05,6,1.0,0.0,0.0,1.0,0,0,1
95749,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95750,0.11417322834645668,1.0,1.0,0.0004092031807832819,0.0009451887941534713,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
95755,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95756,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95761,0.11417322834645668,1.0,1.0,0.00046219834681914966,0.0011030450669914738,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95764,0.11417322834645668,1.0,1.0,0.0004192655540812315,0.000958830694275274,9.33948756408609e-05,6,1.0,0.0,0.0,1.0,0,0,1
95765,0.11417322834645668,1.0,1.0,0.0005172059875146072,0.001258952496954933,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
95766,0.11417322834645668,1.0,1.0,0.00038438265998167305,0.0008964677222898903,7.935053343922766e-05,6,1.0,0.0,0.0,1.0,0,0,1
95771,0.11417322834645668,1.0,1.0,0.00047293154500362914,0.001130328867235079,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
95772,0.11417322834645668,1.0,1.0,0.0005111685635358375,0.001258952496954933,8.145718476947265e-05,6,1.0,0.0,0.0,1.0,0,0,1
95773,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95775,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95780,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95784,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95787,0.11417322834645668,1.0,1.0,0.000431340402038771,0.0010289890377588307,8.075496765939099e-05,6,1.0,0.0,0.0,1.0,0,0,1
95788,0.11417322834645668,1.0,1.0,0.00041389895498899175,0.0009607795371498171,8.707492165012594e-05,6,1.0,0.0,0.0,1.0,0,0,1
95792,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95793,0.11417322834645668,1.0,1.0,0.0004903729920534084,0.001138124238733252,0.00010322591518200413,6,1.0,0.0,0.0,1.0,0,0,1
95794,0.11417322834645668,1.0,1.0,0.00048634804273422854,0.0011693057247259438,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
95796,0.11417322834645668,1.0,1.0,0.00042798627760612113,0.0009627283800243604,0.00010111926385175916,6,1.0,0.0,0.0,1.0,0,0,1
95800,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95808,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95809,0.11417322834645668,1.0,1.0,0.0003904200839604428,0.0009140073081607794,7.935053343922766e-05,6,1.0,0.0,0.0,1.0,0,0,1
95810,0.11417322834645668,1.0,1.0,0.00042731545271959114,0.000966626065773447,9.901261252151417e-05,6,1.0,0.0,0.0,1.0,0,0,1
95811,0.11417322834645668,1.0,1.0,0.0004253029780600013,0.0009861144945188794,8.988379009045257e-05,6,1.0,0.0,0.0,1.0,0,0,1
95812,0.11417322834645668,1.0,1.0,0.00044744019931549023,0.0010601705237515224,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95821,0.11417322834645668,1.0,1.0,0.00042731545271959114,0.0010017052375152252,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95823,0.11417322834645668,1.0,1.0,0.0004447568997693704,0.0010484774665042629,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
95833,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95836,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95838,0.11417322834645668,1.0,1.0,0.00043804865090407073,0.0010367844092570037,8.496827031988096e-05,6,1.0,0.0,0.0,1.0,0,0,1
95839,0.11417322834645668,1.0,1.0,0.0005856301259406641,0.0014129110840438487,0.00010392813229208579,6,1.0,0.0,0.0,1.0,0,0,1
95842,0.11417322834645668,1.0,1.0,0.000474944019663219,0.0010855054811205846,0.00010603478362233078,6,1.0,0.0,0.0,1.0,0,0,1
95843,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95846,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95849,0.11417322834645668,1.0,1.0,0.0004031657568045122,0.0009140073081607794,9.269265853077922e-05,6,1.0,0.0,0.0,1.0,0,0,1
95851,0.11417322834645668,1.0,1.0,0.00045146514863467007,0.0010582216808769792,9.12882243106159e-05,6,1.0,0.0,0.0,1.0,0,0,1
95853,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95855,0.11417322834645668,1.0,1.0,0.00042329050340041136,0.0009880633373934224,8.707492165012594e-05,6,1.0,0.0,0.0,1.0,0,0,1
95857,0.11417322834645668,1.0,1.0,0.00047360236989015913,0.0011030450669914738,9.83103954114325e-05,6,1.0,0.0,0.0,1.0,0,0,1
95858,0.11417322834645668,1.0,1.0,0.00044408607488284044,0.0010484774665042629,8.707492165012594e-05,6,1.0,0.0,0.0,1.0,0,0,1
95859,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95865,0.11417322834645668,1.0,1.0,0.0004112156554428719,0.0009490864799025578,8.847935587028926e-05,6,1.0,0.0,0.0,1.0,0,0,1
95869,0.11417322834645668,1.0,1.0,0.00039779915771227245,0.0008964677222898903,9.33948756408609e-05,6,1.0,0.0,0.0,1.0,0,0,1
95870,0.11417322834645668,1.0,1.0,0.000474944019663219,0.0011225334957369062,9.269265853077922e-05,6,1.0,0.0,0.0,1.0,0,0,1
95877,0.11417322834645668,1.0,1.0,0.00039176173373350274,0.0009081607795371498,8.286161898963596e-05,6,1.0,0.0,0.0,1.0,0,0,1
95881,0.11417322834645668,1.0,1.0,0.0005406848585431561,0.0012667478684531058,0.00010954586917273908,6,1.0,0.0,0.0,1.0,0,0,1
95884,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95886,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95890,0.11417322834645668,1.0,1.0,0.0004923854667129982,0.0011478684531059683,0.00010182148096184082,6,1.0,0.0,0.0,1.0,0,0,1
95892,0.11417322834645668,1.0,1.0,0.00040719070612369205,0.0009354445797807551,8.918157298037091e-05,6,1.0,0.0,0.0,1.0,0,0,1
95894,0.11417322834645668,1.0,1.0,0.00048701886762075853,0.0011010962241169305,0.00011305695472314739,6,1.0,0.0,0.0,1.0,0,0,1
95895,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95896,0.11417322834645668,1.0,1.0,0.00041792390430817153,0.0009646772228989037,8.988379009045257e-05,6,1.0,0.0,0.0,1.0,0,0,1
95897,0.11417322834645668,1.0,1.0,0.0004206072038542914,0.0009763702801461632,8.847935587028926e-05,6,1.0,0.0,0.0,1.0,0,0,1
95898,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95901,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95902,0.11417322834645668,1.0,1.0,0.00041725307942164165,0.0009822168087697928,8.286161898963596e-05,6,1.0,0.0,0.0,1.0,0,0,1
95905,0.11417322834645668,1.0,1.0,0.0004903729920534084,0.0011751522533495736,8.988379009045257e-05,6,1.0,0.0,0.0,1.0,0,0,1
95907,0.11417322834645668,1.0,1.0,0.0006916204580123995,0.0017539585870889158,9.199044142069757e-05,6,1.0,0.0,0.0,1.0,0,0,1
95911,0.11417322834645668,1.0,1.0,0.0004098740056698119,0.0009412911084043848,8.988379009045257e-05,6,1.0,0.0,0.0,1.0,0,0,1
95915,0.11417322834645668,1.0,1.0,0.0004206072038542914,0.0009802679658952496,8.707492165012594e-05,6,1.0,0.0,0.0,1.0,0,0,1
95917,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95918,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95919,0.11417322834645668,1.0,1.0,0.00048299391830157874,0.001081607795371498,0.00011586582316347403,6,1.0,0.0,0.0,1.0,0,0,1
95922,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95923,0.11417322834645668,1.0,1.0,0.0004957395911456481,0.0011517661388550549,0.00010392813229208579,6,1.0,0.0,0.0,1.0,0,0,1
95924,0.11417322834645668,1.0,1.0,0.0004400611255636606,0.0010367844092570037,8.707492165012594e-05,6,1.0,0.0,0.0,1.0,0,0,1
95926,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95927,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95928,0.11417322834645668,1.0,1.0,0.0004709190703440393,0.0011225334957369062,8.847935587028926e-05,6,1.0,0.0,0.0,1.0,0,0,1
95929,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95930,0.11417322834645668,1.0,1.0,0.00045280679840773005,0.0010952496954933007,7.935053343922766e-05,6,1.0,0.0,0.0,1.0,0,0,1
95933,0.11417322834645668,1.0,1.0,0.0004326820518118309,0.0010192448233861144,8.567048742996261e-05,6,1.0,0.0,0.0,1.0,0,0,1
95934,0.11417322834645668,1.0,1.0,0.00043469452647142083,0.0009978075517661387,9.550152697110586e-05,6,1.0,0.0,0.0,1.0,0,0,1
95935,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95938,0.11417322834645668,1.0,1.0,0.0005393432087700962,0.001292082825822168,9.901261252151417e-05,6,1.0,0.0,0.0,1.0,0,0,1
95940,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95943,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95944,0.11417322834645668,1.0,1.0,0.00045884422238649976,0.0010894031668696711,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
95945,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95946,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95947,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95949,0.11417322834645668,1.0,1.0,0.00043469452647142083,0.000958830694275274,0.00010954586917273908,6,1.0,0.0,0.0,1.0,0,0,1
95951,0.11417322834645668,1.0,1.0,0.000498422890691768,0.0011576126674786844,0.00010463034940216744,6,1.0,0.0,0.0,1.0,0,0,1
95956,0.11417322834645668,1.0,1.0,0.0004487818490885502,0.001073812423873325,8.286161898963596e-05,6,1.0,0.0,0.0,1.0,0,0,1
95957,0.11417322834645668,1.0,1.0,0.0004595150472730297,0.0010289890377588307,0.00011024808628282074,6,1.0,0.0,0.0,1.0,0,0,1
95958,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95959,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95961,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95962,0.11417322834645668,1.0,1.0,0.00044744019931549023,0.0010348355663824603,9.550152697110586e-05,6,1.0,0.0,0.0,1.0,0,0,1
95963,0.11417322834645668,1.0,1.0,0.0004481110242020202,0.0010601705237515224,8.707492165012594e-05,6,1.0,0.0,0.0,1.0,0,0,1
95968,0.11417322834645668,1.0,1.0,0.00040517823146410213,0.000958830694275274,7.8648316329146e-05,6,1.0,0.0,0.0,1.0,0,0,1
95969,0.11417322834645668,1.0,1.0,0.0004990937155782979,0.0011732034104750303,9.971482963159583e-05,6,1.0,0.0,0.0,1.0,0,0,1
95970,0.11417322834645668,1.0,1.0,0.0004917146418264684,0.0011887941534713762,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
95972,0.11417322834645668,1.0,1.0,0.0005091560888762476,0.0012063337393422653,9.83103954114325e-05,6,1.0,0.0,0.0,1.0,0,0,1
95974,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95975,0.11417322834645668,1.0,1.0,0.00042261967851388137,0.000966626065773447,9.409709275094255e-05,6,1.0,0.0,0.0,1.0,0,0,1
95976,0.11417322834645668,1.0,1.0,0.0006835705593740398,0.0016993909866017051,0.00010322591518200413,6,1.0,0.0,0.0,1.0,0,0,1
95980,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95982,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
95985,0.11417322834645668,1.0,1.0,0.00044207360022325046,0.0010017052375152252,0.00010182148096184082,6,1.0,0.0,0.0,1.0,0,0,1
95992,0.11417322834645668,1.0,1.0,0.00045280679840773005,0.0010543239951278929,9.409709275094255e-05,6,1.0,0.0,0.0,1.0,0,0,1
95996,0.11417322834645668,1.0,1.0,0.00042664462783306115,0.0009861144945188794,9.12882243106159e-05,6,1.0,0.0,0.0,1.0,0,0,1
96006,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96007,0.11417322834645668,1.0,1.0,0.0005547721811602856,0.0013096224116930571,0.00010884365206265742,6,1.0,0.0,0.0,1.0,0,0,1
96009,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96010,0.11417322834645668,1.0,1.0,0.0008237729606588037,0.0021710109622411693,8.005275054930933e-05,6,1.0,0.0,0.0,1.0,0,0,1
96011,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96012,0.11417322834645668,1.0,1.0,0.0004460985495424303,0.0010504263093788061,8.847935587028926e-05,6,1.0,0.0,0.0,1.0,0,0,1
96015,0.11417322834645668,1.0,1.0,0.00048299391830157874,0.0011166869671132766,0.00010322591518200413,6,1.0,0.0,0.0,1.0,0,0,1
96016,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96018,0.11417322834645668,1.0,1.0,0.0004145697798755217,0.0009607795371498171,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
96019,0.11417322834645668,1.0,1.0,0.00048701886762075853,0.001130328867235079,0.00010252369807192247,6,1.0,0.0,0.0,1.0,0,0,1
96021,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96023,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96024,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96026,0.11417322834645668,1.0,1.0,0.0006037423978769733,0.0014733252131546894,0.00010111926385175916,6,1.0,0.0,0.0,1.0,0,0,1
96027,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96028,0.11417322834645668,1.0,1.0,0.00048165226852851876,0.0011147381242387331,0.00010252369807192247,6,1.0,0.0,0.0,1.0,0,0,1
96029,0.9921259842519685,1.0,1.0,0.09020179754236594,0.17474299634591958,0.03145862431454832,6,1.0,0.0,0.0,1.0,0,0,1
96030,0.11417322834645668,1.0,1.0,0.0005339766096778565,0.0012667478684531058,0.00010252369807192247,6,1.0,0.0,0.0,1.0,0,0,1
96031,0.11417322834645668,1.0,1.0,0.0004554900979538499,0.0010523751522533494,9.760817830135083e-05,6,1.0,0.0,0.0,1.0,0,0,1
96034,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96038,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96039,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,0.0,0,0,1
96041,0.11417322834645668,1.0,1.0,0.0004192655540812315,0.0009744214372716199,8.77771387602076e-05,6,1.0,0.0,0.0,1.0,0,0,1
96043,0.11417322834645668,1.0,1.0,0.00042798627760612113,0.000984165651644336,9.33948756408609e-05,6,1.0,0.0,0.0,1.0,0,0,1
96044,0.11417322834645668,1.0,1.0,0.00043670700113101075,0.0010289890377588307,8.637270454004429e-05,6,1.0,0.0,0.0,1.0,0,0,1
96045,0.11417322834645668,1.0,1.0,0.0005051311395570678,0.001218026796589525,8.988379009045257e-05,6,1.0,0.0,0.0,1.0,0,0,1
96046,0.11417322834645668,1.0,1.0,0.0005151935128550173,0.0012219244823386112,9.901261252151417e-05,6,1.0,0.0,0.0,1.0,0,0,1
96048,0.11417322834645668,1.0,1.0,0.00043335287669836085,0.0010114494518879415,8.918157298037091e-05,6,1.0,0.0,0.0,1.0,0,0,1
